Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,To Grade,Intangible Assets,Total Liab,Total Stockholder Equity,Other Current Liab,Total Assets,Common Stock,Other Current Assets,Retained Earnings,Other Liab,Good Will,Treasury Stock,Other Assets,Cash,Total Current Liabilities,Deferred Long Term Asset Charges,Short Long Term Debt,Other Stockholder Equity,Property Plant Equipment,Total Current Assets,Long Term Investments,Net Tangible Assets,Short Term Investments,Net Receivables,Long Term Debt,Inventory,Accounts Payable,Revenue,Earnings
2020-10-14,,,,,,,,5.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-10-20,,,,,,,,5.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-10-23,,,,,,,,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-10-28,,,,,,,,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-10-29,,,,,,,,5.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-11-05,,,,,,,,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-11-24,,,,,,,,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-12-21,,,,,,,,5.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,125843000000.0,39240000000.0
2020-12-31 00:00:00,,,,,,,,5.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
2021-01-22,,,,,,,,5.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
2021-01-27,,,,,,,,4.416666666666667,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
2021-01-28,,,,,,,,5.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
2021-02-02,,,,,,,,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
2021-02-16,,,,,,,,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
2021-03-05,,,,,,,,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
2021-04-07,247.80999755859375,250.92999267578125,247.19000244140625,249.13999938964844,17306492.0,0.0,0.0,4.0,7038000000.0,183007000000.0,118304000000.0,46001000000.0,301311000000.0,80552000000.0,11517000000.0,34566000000.0,34492000000.0,43351000000.0,3186000000.0,13138000000.0,13576000000.0,72310000000.0,6405000000.0,3749000000.0,3186000000.0,52904000000.0,181915000000.0,2965000000.0,67915000000.0,122916000000.0,32011000000.0,59578000000.0,1895000000.0,12530000000.0,143015000000.0,44281000000.0
