Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,To Grade
2012-02-13,14.986428034387242,15.041594065361387,14.545110308438638,14.848516464233398,15266700.0,0.0,0.0,4.0
2012-02-14,14.848515681512167,15.059980194843687,14.719798456639184,14.931262969970703,11343900.0,0.0,0.0,4.0
2012-02-15,15.069174432704228,15.538075146306044,14.830126906928362,14.866904258728027,27771400.0,0.0,0.0,4.0
2012-02-16,13.846358670731748,15.24386582388834,13.791193510887194,15.124342918395996,47214700.0,0.0,0.0,2.5
2012-02-17,15.133533472777254,15.234669439446392,14.43478042840502,14.57269287109375,25509000.0,0.0,0.0,2.5
2012-02-21,14.563497717132371,15.00481540464775,14.535915580867735,14.646245002746582,12954400.0,0.0,0.0,2.5
2012-02-22,14.572693718749038,14.931264161592065,14.526722901845458,14.545110702514648,12310800.0,0.0,0.0,2.5
2012-02-23,14.572691982322828,14.710603539780147,14.342838802013762,14.627856254577637,8099200.0,0.0,0.0,2.5
2012-02-24,14.673826857117726,14.69221465533414,14.453168017599031,14.517526626586914,9166700.0,0.0,0.0,2.5
2012-02-27,14.333645622874188,14.398004237979983,14.021045132096836,14.223316192626953,18631700.0,0.0,0.0,2.5
2012-02-28,14.22331592104145,14.38880962484212,13.947491912279867,14.094597816467285,17497100.0,0.0,0.0,2.5
2012-02-29,14.140568287394284,14.379615814304879,13.919909436470814,13.929102897644043,17229900.0,0.0,0.0,2.5
2012-03-01,13.984270157788503,14.186541240050202,13.92910499832787,14.02104663848877,11248600.0,0.0,0.0,2.5
2012-03-02,13.975074151394882,14.342839791349174,13.975074151394882,14.140568733215332,17101900.0,0.0,0.0,2.5
2012-03-05,14.039432677233215,14.067014813366674,13.56133764121167,13.66247272491455,12871200.0,0.0,0.0,2.5
2012-03-06,13.506175145080386,13.616505464926497,13.294710598486363,13.533758163452148,11785000.0,0.0,0.0,2.5
2012-03-07,13.607310330269508,13.671668949068282,13.423427935972708,13.616504669189453,11049600.0,0.0,0.0,2.5
2012-03-08,13.653279264083599,13.800385159222444,13.579726316514176,13.66247272491455,10771300.0,0.0,0.0,2.5
2012-03-09,13.699249129448583,13.800385089460514,13.55214323505337,13.625696182250977,9195900.0,0.0,0.0,2.5
2012-03-12,13.680859973008705,13.772800709468935,13.377453876731554,13.414230346679688,7498700.0,0.0,0.0,2.5
2012-03-13,13.469395917974364,13.671666960693228,13.405037308535752,13.598114013671875,13832200.0,0.0,0.0,2.5
2012-03-14,13.59811224524612,13.625694377587017,13.165988080077925,13.211958885192871,18392700.0,0.0,0.0,2.5
2012-03-15,13.248739526765194,13.47859274791468,13.202768707171204,13.40503978729248,9559500.0,0.0,0.0,2.5
2012-03-16,13.414232290088663,13.478590902616904,13.340679339536292,13.423426628112793,10708500.0,0.0,0.0,2.5
2012-03-19,13.496978689956691,13.56133729824724,13.395842731991227,13.46020221710205,10135000.0,0.0,0.0,2.5
2012-03-20,13.38664877017723,13.38664877017723,13.120019132759028,13.239542007446289,11240400.0,0.0,0.0,2.5
2012-03-21,13.23954310176679,13.41423201333992,13.092437203696987,13.294708251953125,11696000.0,0.0,0.0,2.5
2012-03-22,13.19357498964785,13.38665172675364,13.156798510047722,13.276321411132812,10634300.0,0.0,0.0,2.5
2012-03-23,13.239545160215446,13.41423409894874,13.147604398037275,13.377457618713379,7886400.0,0.0,0.0,2.5
2012-03-26,13.506175145080386,13.598116786011987,13.37745789996071,13.533758163452148,7215000.0,0.0,0.0,2.5
2012-03-27,13.588919708652172,13.791190751855739,13.561337572658143,13.625696182250977,10499200.0,0.0,0.0,2.5
2012-03-28,13.80038570874933,14.12217964797421,13.69924974419895,13.938297271728516,22311200.0,0.0,0.0,2.5
2012-03-29,13.919907674614796,14.112984363940015,13.745218782129006,14.002654075622559,9317500.0,0.0,0.0,2.5
2012-03-30,14.122181953804693,14.241705737084986,13.919911745318483,14.158958435058594,13181000.0,0.0,0.0,2.5
2012-04-02,14.122179954297337,14.241703720654701,13.89232675979941,14.094597816467285,10194400.0,0.0,0.0,2.5
2012-04-03,14.195731483983835,14.2141201585749,13.791190288003321,13.86474323272705,10761900.0,0.0,0.0,2.5
2012-04-04,13.653280811444652,13.827968862514798,13.386651127082601,13.46939754486084,12397400.0,0.0,0.0,2.5
2012-04-05,13.487782403208444,13.653276945546263,13.405035132039533,13.451005935668945,9235600.0,0.0,0.0,5.0
2012-04-09,13.239544931532684,13.322292229838084,13.018886053931908,13.276321411132812,9137600.0,0.0,0.0,5.0
2012-04-10,13.221151839383577,13.405034163799325,12.954522249775719,13.018880844116211,11759000.0,0.0,0.0,5.0
2012-04-11,13.193573915993651,13.469397052138728,13.14760310102935,13.184379577636719,9324000.0,0.0,0.0,5.0
2012-04-12,13.20276796435798,13.570533623598227,13.147603685405207,13.496980667114258,9621700.0,0.0,0.0,5.0
