Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,To Grade
2012-08-20,29.76816627933247,29.856258548516657,29.571653749976544,29.61231231689453,9231000,0.0,0.0,4.166666666666667
2012-08-21,29.61908295083577,29.646188657994998,29.02277290298785,29.06342887878418,20204000,0.0,0.0,4.166666666666667
2012-08-22,28.988894352506883,29.246393443945927,28.853370963800703,28.880474090576172,13558200,0.0,0.0,4.166666666666667
2012-08-23,28.826261807155255,28.839814661394808,28.582315600728588,28.629749298095703,15987200,0.0,0.0,4.166666666666667
2012-08-24,28.602637220352012,29.300594841082532,28.589084369130426,29.253158569335938,12797700,0.0,0.0,4.166666666666667
2012-08-27,29.205731333953548,29.300601313461048,28.83303689033043,28.975337982177734,10625600,0.0,0.0,4.166666666666667
2012-08-28,28.927895730456587,29.01598796433482,28.799147530897528,28.914342880249023,8094100,0.0,0.0,4.166666666666667
2012-08-29,28.94823987387044,29.368368087561727,28.9346870173071,29.19896125793457,9272100,0.0,0.0,4.166666666666667
2012-08-30,29.10408980641222,29.124417795963556,28.79915703842855,28.98211669921875,8101200,0.0,0.0,4.166666666666667
2012-08-31,29.13119062869173,29.21928029193131,28.900797307637657,29.097307205200195,8898400,0.0,0.0,4.166666666666667
2012-09-04,29.076986151384077,29.673298874800064,28.982118746851672,29.61231231689453,19553900,0.0,0.0,4.166666666666667
2012-09-05,29.564871693823925,29.971446928057503,29.558093975119398,29.68006706237793,14183800,0.0,0.0,4.166666666666667
2012-09-06,29.869800735452227,30.039207493021873,29.578420905637074,29.917234420776367,15279600,0.0,0.0,4.166666666666667
2012-09-07,29.883350901676632,29.917234321031177,29.47677571884181,29.6258544921875,12683000,0.0,0.0,5.0
2012-09-10,29.673306302215945,30.032448019253458,29.639425447108483,29.856266021728516,11247700,0.0,0.0,5.0
2012-09-11,29.937574768215214,30.154415300660474,29.815601645596875,29.978233337402344,8053500,0.0,0.0,5.0
2012-09-12,30.01210872758253,30.43223685966814,29.815596222999268,30.418684005737305,14794000,0.0,0.0,5.0
2012-09-13,30.391579403071056,30.926905520564723,30.37802913359004,30.886249542236328,20599500,0.0,0.0,5.0
2012-09-14,30.649071668083476,30.649071668083476,30.018878294367983,30.174732208251953,21971800,0.0,0.0,3.0
2012-09-17,30.113750097540624,30.249276046698874,29.99855472096872,30.208620071411133,14993100,0.0,0.0,3.0
2012-09-18,30.276376088089386,30.44578284660155,30.120522180451232,30.43222999572754,9088400,0.0,0.0,3.0
2012-09-19,30.493214566227973,30.764266396348955,30.45933373369831,30.67617416381836,12837100,0.0,0.0,3.0
2012-09-20,30.493229268999542,30.893029489479705,30.479676412464595,30.825267791748047,13282400,0.0,0.0,3.0
2012-09-21,30.981118005255162,31.116641384274157,30.84559204129341,30.92690658569336,21997500,0.0,0.0,3.0
2012-09-24,31.035322635802,31.069203475967218,30.83203500986827,30.954008102416992,8858600,0.0,0.0,3.0
2012-09-25,31.089527899488676,31.21150096791495,30.906568296849258,30.91334342956543,9200800,0.0,0.0,3.0
2012-09-26,30.913361976609814,31.10309941074379,30.83882254730112,30.893033981323242,9358400,0.0,0.0,4.0
2012-09-27,31.03532447297248,31.170850426598374,30.784603138977236,31.00821876525879,14496600,0.0,0.0,4.0
2012-09-28,30.920125567433146,30.96755925805296,30.6694016770801,30.879467010498047,28238300,0.0,0.0,4.0
2012-10-01,30.926897245021287,33.047870573350515,30.764268205339302,31.042095184326172,28873700,0.0,0.0,4.0
2012-10-02,31.150526275105033,31.218287967792932,30.91335518081163,31.075986862182617,10326800,0.0,0.0,4.0
2012-10-03,31.157296627234654,31.44190137970661,31.048876384612598,31.360584259033203,11907200,0.0,0.0,4.0
2012-10-04,31.44867615543832,32.03821105641607,31.44867615543832,32.024658203125,16112600,0.0,0.0,4.0
2012-10-05,32.15140166563136,32.418587409172794,32.07604104803325,32.233612060546875,16909200,0.515,0.0,4.0
2012-10-08,32.2062097736117,32.2473162803956,31.884217950779735,31.904769897460938,8718900,0.0,0.0,4.0
2012-10-09,31.89791856455082,31.89791856455082,31.58962631225586,31.58962631225586,8752300,0.0,0.0,4.0
